Sentence #,Word,POS,Tag
,million,I-NP,O
,people,I-NP,O
,by,B-PP,O
,Hutus,B-NP,B-MISC
,.,B-NP,B-MISC
,.,.,0
,"
",B-NP,B-MISC
,"
",-X-,O
,NATO,B-NP,B-ORG
,monitors,B-VP,O
,Moslem,B-NP,B-MISC
,move,I-NP,O
,towards,B-PP,O
,tense,B-NP,O
,village,I-NP,O
,.,I-NP,O
,.,.,0
,"
",I-NP,O
,MAHALA,B-NP,B-LOC
,",",O,O
,Bosnia,B-NP,B-LOC
,1996-08-31,I-NP,O
,"
",I-NP,O
,NATO,B-NP,B-ORG
,said,B-VP,O
,it,B-NP,O
,was,B-VP,O
,closely,I-VP,O
,monitoring,I-VP,O
,the,B-NP,O
,movement,I-NP,O
,of,B-PP,O
,about,B-NP,O
,75,I-NP,O
,Moslem,I-NP,B-MISC
,men,I-NP,O
,towards,B-PP,O
,the,B-NP,O
,village,I-NP,O
,of,B-PP,O
,Mahala,B-NP,B-LOC
,in,B-PP,O
,Bosnia,B-NP,B-LOC
,'s,B-NP,O
,Serb,I-NP,B-MISC
,republic,I-NP,O
,on,B-PP,O
,Saturday,B-NP,O
,",",O,O
,two,B-NP,O
,days,I-NP,O
,after,B-PP,O
,a,B-NP,O
,violent,I-NP,O
,confrontation,I-NP,O
,with,B-PP,O
,Serbs,B-NP,B-MISC
,.,B-NP,B-MISC
,.,.,0
,"
",B-NP,B-MISC
,"""",O,O
,I,B-NP,O
,have,B-VP,O
,to,I-VP,O
,report,I-VP,O
,this,B-NP,O
,morning,I-NP,O
,that,B-SBAR,O
,we,B-NP,O
,have,B-VP,O
,in,B-PP,O
,fact,B-NP,O
,received,B-VP,O
,reports,B-NP,O
,...,O,O
,"
",O,O
,that,B-NP,O
,up,B-PRT,O
,to,B-VP,O
,75,B-NP,O
,Moslem,I-NP,B-MISC
,men,I-NP,O
,are,B-VP,O
,believed,I-VP,O
,to,I-VP,O
,be,I-VP,O
,approaching,I-VP,O
,Mahala,B-NP,B-LOC
,",",O,O
,"""",O,O
,NATO,B-NP,B-ORG
,spokesman,I-NP,O
,Lieutenant-Colonel,I-NP,O
,Max,I-NP,B-PER
,Marriner,I-NP,I-PER
,said,B-VP,O
,in,B-PP,O
,Sarajevo,B-NP,B-LOC
,.,B-NP,B-LOC
,.,.,0
,"
",B-NP,B-LOC
,Marriner,B-NP,B-PER
,said,B-VP,O
,that,B-SBAR,O
,NATO,B-NP,B-ORG
,troops,I-NP,O
,had,B-VP,O
,set,I-VP,O
,up,B-PRT,O
,a,B-NP,O
,checkpoint,I-NP,O
,on,B-PP,O
,the,B-NP,O
,road,I-NP,O
,between,B-PP,O
,Tuzla,B-NP,B-LOC
,and,I-NP,O
,Mahala,I-NP,B-LOC
,to,B-VP,O
,establish,I-VP,O
,the,B-NP,O
,identities,I-NP,O
,and,I-NP,O
,intentions,I-NP,O
,of,B-PP,O
,the,B-NP,O
,men,I-NP,O
,headed,B-VP,O
,towards,B-PP,O
,the,B-NP,O
,village,I-NP,O
,.,I-NP,O
,.,.,0
,"
",I-NP,O
,Mahala,B-NP,B-LOC
,is,B-VP,O
,a,B-NP,O
,Moslem,I-NP,B-MISC
,village,I-NP,O
,on,B-PP,O
,Bosnian,B-NP,B-MISC
,Serb,I-NP,I-MISC
,republic,I-NP,O
,territory,I-NP,O
,.,I-NP,O
,.,.,0
,"
",I-NP,O
,Moslems,B-NP,B-MISC
,were,B-VP,O
,driven,I-VP,O
,from,B-PP,O
,the,B-NP,O
,village,I-NP,O
,during,B-PP,O
,the,B-NP,O
,43-,I-NP,O
,month,I-NP,O
,Bosnian,I-NP,B-MISC
,war,I-NP,O
,and,O,O
,most,B-NP,O
,of,B-PP,O
,their,B-NP,O
,houses,I-NP,O
,were,B-VP,O
,destroyed,I-VP,O
,.,I-VP,O
,.,.,0
,"
",I-VP,O
,Some,B-NP,O
,Moslems,I-NP,B-MISC
,began,B-VP,O
,returning,I-VP,O
,to,I-VP,O
,rebuild,I-VP,O
,their,B-NP,O
,properties,I-NP,O
,earlier,B-ADVP,O
,in,B-PP,O
,the,B-NP,O
,week,I-NP,O
,.,I-NP,O
,.,.,0
,"
",I-NP,O
,Fights,B-NP,O
,and,O,O
,shooting,B-VP,O
,broke,B-ADJP,O
,out,I-ADJP,O
,between,B-PP,O
,the,B-NP,O
,Moslems,I-NP,B-MISC
,and,I-NP,O
,Serb,I-NP,B-MISC
,police,I-NP,O
,on,B-PP,O
,Thursday,B-NP,O
,and,I-NP,O
,NATO,I-NP,B-ORG
,troops,I-NP,O
,finally,B-ADVP,O
,brought,B-VP,O
,restored,I-VP,O
,order,B-NP,O
,.,B-NP,O
,.,.,0
,"
",B-NP,O
,A,B-NP,O
,Reuters,I-NP,B-ORG
,reporter,I-NP,O
,who,B-NP,O
,entered,B-VP,O
,Mahala,B-NP,B-LOC
,on,B-PP,O
,Saturday,B-NP,O
,morning,I-NP,O
,found,B-VP,O
,it,B-NP,O
,tranquil,B-ADJP,O
,but,O,O
,NATO,B-NP,B-ORG
,troops,I-NP,O
,and,O,O
,U.N.,B-NP,B-ORG
,police,I-NP,O
,were,B-VP,O
,seen,I-VP,O
,on,B-PP,O
,the,B-NP,O
,ground,I-NP,O
,and,O,O
,NATO,B-NP,B-ORG
,helicopters,I-NP,O
,flew,B-VP,O
,overhead,B-ADVP,O
,.,B-ADVP,O
,.,.,0
,"
",B-ADVP,O
,"
",-X-,O
,Chechens,B-NP,B-MISC
,exuberant,B-ADJP,O
,but,I-ADJP,O
,cautious,I-ADJP,O
,on,B-PP,O
,peace,B-NP,O
,deal,I-NP,O
,.,I-NP,O
,.,.,0
,"
",I-NP,O
,Liutauras,B-NP,B-PER
,Stremaitis,I-NP,I-PER
,"
",I-NP,I-PER
,URUS-MARTAN,B-NP,B-LOC
,",",O,O
,Russia,B-NP,B-LOC
,1996-08-31,I-NP,O
,"
",I-NP,O
,Crowds,B-NP,O
,of,B-PP,O
,pro-independence,B-NP,O
,Chechens,I-NP,B-MISC
,greeted,B-VP,O
,a,B-NP,O
,newly-signed,I-NP,O
,peace,I-NP,O
,deal,I-NP,O
,by,B-PP,O
,singing,B-NP,O
,",",O,O
,dancing,B-NP,O
,and,O,O
,firing,B-VP,O
,guns,B-NP,O
,in,B-PP,O
,the,B-NP,O
,air,I-NP,O
,on,B-PP,O
,Saturday,B-NP,O
,",",O,O
,but,O,O
,the,B-NP,O
,celebrations,I-NP,O
,held,B-VP,O
,a,B-NP,O
,trace,I-NP,O
,of,B-PP,O
,uncertainty,B-NP,O
,.,B-NP,O
,.,.,0
,"
",B-NP,O
,More,B-NP,O
,than,B-PP,O
,a,B-NP,O
,thousand,I-NP,O
,women,I-NP,O
,",",I-NP,O
,children,I-NP,O
,and,I-NP,O
,men,I-NP,O
,gathered,B-VP,O
,in,B-PP,O
,a,B-NP,O
,field,I-NP,O
,to,B-PP,O
,the,B-NP,O
,north,I-NP,O
,of,B-PP,O
,the,B-NP,O
,town,I-NP,O
,of,B-PP,O
,Urus-Martan,B-NP,B-LOC
,on,B-PP,O
,Saturday,B-NP,O
,to,B-VP,O
,wait,I-VP,O
,for,B-PP,O
,a,B-NP,O
,column,I-NP,O
,of,B-PP,O
,rebels,B-NP,O
,to,B-VP,O
,withdraw,I-VP,O
,from,B-PP,O
,the,B-NP,O
,capital,I-NP,O
,Grozny,I-NP,B-LOC
,about,B-NP,O
,25,I-NP,O
,km,I-NP,O
,(,O,O
,12,B-NP,O
,miles,I-NP,O
,),O,O
,away,B-ADVP,O
,.,B-ADVP,O
,.,.,0
,"
",B-ADVP,O
,The,B-NP,O
,men,I-NP,O
,fired,B-VP,O
,weapons,B-NP,O
,into,B-PP,O
,the,B-NP,O
,air,I-NP,O
,as,B-SBAR,O
,groups,B-NP,O
,of,B-PP,O
,women,B-NP,O
,danced,B-VP,O
,.,B-VP,O
,.,.,0
,"
",B-VP,O
,Adults,B-NP,O
,in,B-PP,O
,the,B-NP,O
,crowd,I-NP,O
,carried,B-VP,O
,posters,B-NP,O
,of,B-PP,O
,former,B-NP,O
,Chechen,I-NP,B-MISC
,leader,I-NP,O
,Dzhokhar,I-NP,B-PER
,Dudayev,I-NP,I-PER
Sentence :1506,--,I-NP,I-PER
,who,B-NP,O
,declared,B-VP,O
,independence,B-NP,O
,in,B-PP,O
,1991,B-NP,O
Sentence :1506,--,B-NP,O
,and,O,O
,children,B-NP,O
,",",O,O
,carrying,B-NP,O
,photographs,I-NP,O
,of,B-PP,O
,him,B-NP,O
,",",O,O
,called,B-VP,O
,"""",O,O
,Troops,B-NP,O
,out,B-PRT,O
,!,O,O
,"""",O,O
,"
",O,O
,.,O,O
,.,.,0
,"
",O,O
,Russian,B-NP,B-MISC
,military,I-NP,O
,officials,I-NP,O
,have,B-VP,O
,expressed,I-VP,O
,fears,B-NP,O
,that,B-SBAR,O
,the,B-NP,O
,rebels,I-NP,O
,and,O,O
,their,B-NP,O
,supporters,I-NP,O
,will,B-VP,O
,see,I-VP,O
,the,B-NP,O
,deal,I-NP,O
,signed,B-VP,O
,by,B-PP,O
,Russian,B-NP,B-MISC
,peace,I-NP,O
,envoy,I-NP,O
,Alexander,I-NP,B-PER
,Lebed,I-NP,I-PER
,in,B-PP,O
,the,B-NP,O
,early,I-NP,O
,hours,I-NP,O
,of,B-PP,O
,Saturday,B-NP,O
,as,B-PP,O
,a,B-NP,O
,military,I-NP,O
,victory,I-NP,O
,for,B-PP,O
,the,B-NP,O
,separatists,I-NP,O
,.,I-NP,O
,.,.,0
,"
",I-NP,O
,It,B-NP,O
,involves,B-VP,O
,the,B-NP,O
,withdrawal,I-NP,O
,of,B-PP,O
,Russian,B-NP,B-MISC
,troops,I-NP,O
,sent,B-VP,O
,to,B-PP,O
,Chechnya,B-NP,B-LOC
,in,B-PP,O
,December,B-NP,O
,1994,I-NP,O
,to,B-VP,O
,crush,I-VP,O
,the,B-NP,O
,separatists,I-NP,O
,and,O,O
,a,B-NP,O
,postponement,I-NP,O
,of,B-PP,O
,the,B-NP,O
,issue,I-NP,O
,at,B-PP,O
,the,B-NP,O
,heart,I-NP,O
,of,B-PP,O
,the,B-NP,O
,conflict,I-NP,O
Sentence :1508,--,I-NP,O
,the,B-NP,O
,status,I-NP,O
,of,B-PP,O
,the,B-NP,O
,mainly-Moslem,I-NP,B-MISC
,North,I-NP,B-LOC
,Caucasus,I-NP,I-LOC
,region,I-NP,O
,.,I-NP,O
,.,.,0
,"
",I-NP,O
,But,O,O
,the,B-NP,O
,people,I-NP,O
,in,B-PP,O
,the,B-NP,O
,crowd,I-NP,O
,on,B-PP,O
,Saturday,B-NP,O
,",",O,O
,who,B-NP,O
,had,B-VP,O
,turned,I-VP,O
,out,B-PRT,O
,in,B-PP,O
,support,B-NP,O
,of,B-PP,O
,the,B-NP,O
,rebels,I-NP,O
,",",O,O
,did,B-VP,O
,not,I-VP,O
,seem,I-VP,O
,sure,B-ADJP,O
,that,B-SBAR,O
,the,B-NP,O
,war,I-NP,O
,was,B-VP,O
,over,B-ADVP,O
,.,B-ADVP,O
,.,.,0
,"
",B-ADVP,O
,"""",O,O
,We,B-NP,O
,hope,B-VP,O
,for,B-PP,O
,the,B-NP,O
,best,I-NP,O
,",",O,O
,that,B-SBAR,O
,it,B-NP,O
,really,B-ADVP,O
,has,B-VP,O
,ended,I-VP,O
,so,B-ADVP,O
,we,B-NP,O
,can,B-VP,O
,live,I-VP,O
,in,B-PP,O
,peace,B-NP,O
,.,B-NP,O
,.,.,0
,"
",B-NP,O
,It,B-NP,O
,'s,B-VP,O
,our,B-NP,O
,only,I-NP,O
,dream,I-NP,O
,",",O,O
,"""",O,O
,said,B-VP,O
,a,B-NP,O
,30-year-old,I-NP,O
,woman,I-NP,O
,",",O,O
,Mubatik,B-NP,B-PER
,Dagayeva,I-NP,I-PER
,.,I-NP,I-PER
,.,.,0
,"
",I-NP,I-PER
,Aiza,B-NP,B-PER
,Dudayeva,I-NP,I-PER
,",",O,O
,with,B-PP,O
,her,B-NP,O
,10-year-old,I-NP,O
,son,I-NP,O
,beside,B-PP,O
,her,B-NP,O
,",",O,O
,shared,B-VP,O
,the,B-NP,O
,guarded,B-VP,O
,optimism,B-NP,O
,.,B-NP,O
,.,.,0
,"""",O,O
,"
",O,O
,We,B-NP,O
,really,B-VP,O
,want,I-VP,O
,the,B-NP,O
,war,I-NP,O
,to,B-VP,O
,end,I-VP,O
,",",O,O
,we,B-NP,O
,hope,B-VP,O
,and,I-VP,O
,believe,I-VP,O
,that,B-SBAR,O
,our,B-NP,O
,sons,I-NP,O
,and,I-NP,O
,brothers,I-NP,O
,will,B-VP,O
,win,I-VP,O
,",",O,O
,"""",O,O
,said,B-VP,O
,Dudayeva,B-NP,B-PER
,",",O,O
,adding,B-VP,O
,that,B-SBAR,O
,she,B-NP,O
,was,B-VP,O
,from,B-PP,O
,Urus-Martan,B-NP,B-LOC
,.,B-NP,B-LOC
,.,.,0
,"
",B-NP,B-LOC
,Urus-Martan,B-NP,B-LOC
,is,B-VP,O
,a,B-NP,O
,traditionally,I-NP,O
,anti-separatist,I-NP,O
,pocket,I-NP,O
,in,B-PP,O
,Chechnya,B-NP,B-LOC
,and,I-NP,O
,Moscow-backed,I-NP,B-MISC
,leader,I-NP,O
,Doku,B-NP,B-PER
,Zavgayev,I-NP,I-PER
,",",O,O
,who,B-NP,O
,has,B-VP,O
,been,I-VP,O
,sidelined,I-VP,O
,in,B-PP,O
,the,B-NP,O
,peace,I-NP,O
,deal,I-NP,O
,",",O,O
,has,B-VP,O
,warned,I-VP,O
,that,B-SBAR,O
,it,B-NP,O
,and,O,O
,places,B-NP,O
,like,B-PP,O
,it,B-NP,O
,could,B-VP,O
,become,I-VP,O
,centres,B-NP,O
,of,B-PP,O
,civil,B-NP,O
,war,I-NP,O
,if,B-SBAR,O
,Russian,B-NP,B-MISC
,troops,I-NP,O
,leave,B-VP,O
,.,B-VP,O
,.,.,0
,"
",B-VP,O
,But,O,O
,on,B-PP,O
,Saturday,B-NP,O
,the,B-NP,O
,people,I-NP,O
,gathered,B-VP,O
,just,I-VP,O
,outside,B-PP,O
,the,B-NP,O
,town,I-NP,O
,seemed,B-VP,O
,to,I-VP,O
,be,I-VP,O
,united,B-NP,O
,in,B-PP,O
,favour,B-NP,O
,of,B-PP,O
,the,B-NP,O
,separatists,I-NP,O
,.,I-NP,O
,.,.,0
,"
",I-NP,O
,Two,B-NP,O
,columns,I-NP,O
,of,B-PP,O
,rebels,B-NP,O
,appeared,B-VP,O
,in,B-PP,O
,jeeps,B-NP,O
,and,I-NP,O
,cars,I-NP,O
,",",O,O
,firing,B-VP,O
,their,B-NP,O
,guns,I-NP,O
,in,B-PP,O
,the,B-NP,O
,air,I-NP,O
,",",O,O
,as,B-SBAR,O
,the,B-NP,O
,crowd,I-NP,O
,rushed,B-VP,O
,towards,B-PP,O
,them,B-NP,O
,.,B-NP,O
,.,.,0
,"
",B-NP,O
,Mouldi,B-NP,B-PER
,Mamatuyev,I-NP,I-PER
,",",O,O
,in,B-PP,O
,his,B-NP,O
,late,I-NP,O
,20,I-NP,O
,'s,I-NP,O
,",",O,O
,dressed,B-VP,O
,in,B-PP,O
,black,B-ADJP,O
,and,O,O
,carrying,B-VP,O
,a,B-NP,O
,machine,I-NP,O
,gun,I-NP,O
,",",O,O
,was,B-VP,O
,welcomed,I-VP,O
,by,B-PP,O
,his,B-NP,O
,mother,I-NP,O
,and,I-NP,O
,sister,I-NP,O
,.,I-NP,O
,.,.,0
,"
",I-NP,O
,"""",O,O
,Two,B-NP,O
,sons,I-NP,O
,have,B-VP,O
,come,I-VP,O
,back,B-ADVP,O
,",",O,O
,"""",O,O
,said,B-VP,O
,his,B-NP,O
,mother,I-NP,O
,Nurbika,I-NP,B-PER
,Mamatuyeva,I-NP,I-PER
,.,I-NP,O
,"""",O,O
,"
",O,O
,It,B-NP,O
,'s,B-VP,O
,the,B-NP,O
,end,I-NP,O
,.,I-NP,O
,.,.,0
,"
",I-NP,O
,We,B-NP,O
,believe,B-VP,O
,in,B-PP,O
,God,B-NP,B-PER
,.,I-NP,O
,"""",O,O
,"
",O,O
,Mamatuyev,B-NP,B-PER
,joked,B-VP,O
,that,B-SBAR,O
,his,B-NP,O
,sister,I-NP,O
,Lisa,B-NP,B-PER
,was,B-VP,O
,a,B-NP,O
,rebel,I-NP,O
,too,B-ADVP,O
,",",O,O
,and,O,O
,she,B-NP,O
,responded,B-VP,O
,by,B-PP,O
,grabbing,B-VP,O
,hold,B-NP,O
,of,B-PP,O
,his,B-NP,O
,gun,I-NP,O
,and,O,O
,shouting,B-VP,O
,the,B-NP,O
,Chechen,I-NP,B-MISC
,war,I-NP,O
,cry,I-NP,O
,"""",O,O
,Allahu,B-NP,B-PER
,Akhbar,I-NP,I-PER
,"""",O,O
,(,O,O
,God,B-NP,B-PER
,is,B-VP,O
,Greatest,B-NP,O
,),O,O
,and,O,O
,"""",O,O
,Freedom,B-NP,O
,for,B-PP,O
,Chechnya,B-NP,B-LOC
,!,O,O
,"""",O,O
,"
",O,O
,.,O,O
,.,.,0
,"
",O,O
,The,B-NP,O
,fighter,I-NP,O
,",",O,O
,sitting,B-VP,O
,next,B-ADVP,O
,to,B-PP,O
,a,B-NP,O
,man,I-NP,O
,dressed,B-VP,O
,in,B-PP,O
,green,B-ADJP,O
,and,O,O
,carrying,B-VP,O
,a,B-NP,O
,grenade-launcher,I-NP,O
,",",O,O
,said,B-VP,O
,that,B-SBAR,O
,the,B-NP,O
,strict,I-NP,O
,Islamic,I-NP,B-MISC
,law,I-NP,O
,adopted,B-VP,O
,by,B-PP,O
,the,B-NP,O
,rebels,I-NP,O
,during,B-PP,O
,the,B-NP,O
,conflict,I-NP,O
,was,B-VP,O
,now,I-VP,O
,needed,I-VP,O
,to,I-VP,O
,impose,I-VP,O
,peace,B-NP,O
,.,B-NP,O
,.,.,0
,"
",B-NP,O
,"""",O,O
,The,B-NP,O
,war,I-NP,O
,has,B-VP,O
,ended,I-VP,O
,if,B-SBAR,O
,everything,B-NP,O
,works,B-VP,O
,out,B-PRT,O
,",",O,O
,if,B-SBAR,O
,there,B-NP,O
,is,B-VP,O
,law,B-NP,O
,there,B-NP,O
,will,B-VP,O
,be,I-VP,O
,power,B-NP,O
,.,B-NP,O
,.,.,0
,"
",B-NP,O
,Only,B-NP,O
,Sheriat,B-ADJP,B-MISC
,(,O,O
,Islamic,B-NP,B-MISC
,law,I-NP,O
,),O,O
,can,B-VP,O
,end,I-VP,O
,the,B-NP,O
,war,I-NP,O
,.,I-NP,O
,.,.,0
,"""",O,O
,"
",O,O
,"
",-X-,O
,Polish,B-NP,B-MISC
,group,I-NP,O
,to,B-VP,O
,bid,I-VP,O
,for,B-PP,O
,Ruch,B-NP,B-ORG
,newsstand,I-NP,O
,chain,I-NP,O
,-,I-NP,O
,paper,I-NP,O
,.,I-NP,O
,.,.,0
,"
",I-NP,O
,WARSAW,B-NP,B-LOC
,1996-08-31,I-NP,O
,"
",I-NP,O
,A,B-NP,O
,Polish,I-NP,B-MISC
,consortium,I-NP,O
,including,B-PP,O
,the,B-NP,O
,Bank,I-NP,B-ORG
,Rozwoju,I-NP,I-ORG
,Exportu,I-NP,I-ORG
,SA,I-NP,I-ORG
,(,O,O
,BRE,B-NP,B-ORG
,),O,O
,plans,B-VP,O
,to,I-VP,O
,rival,I-VP,O
,France,B-NP,B-LOC
,'s,B-NP,O
,Hachette,I-NP,B-ORG
,in,B-PP,O
,bidding,B-VP,O
,for,B-PP,O
,Polish,B-NP,B-MISC
,state-owned,I-NP,O
,press,I-NP,O
,distribution,I-NP,O
,chain,I-NP,O
,Ruch,I-NP,B-ORG
,SA,I-NP,I-ORG
,",",O,O
,Zycie,B-NP,B-ORG
,Warszawy,I-NP,I-ORG
,daily,I-NP,O
,said,B-VP,O
,on,B-PP,O
,Saturday,B-NP,O
,.,B-NP,O
,.,.,0
,"
",B-NP,O
,Zycie,B-NP,B-ORG
,Warszawy,I-NP,I-ORG
,said,B-VP,O
,its,B-NP,O
,own,I-NP,O
,publisher,I-NP,O
,",",O,O
,mineral,B-NP,O
,water,I-NP,O
,firm,I-NP,O
,Multico,I-NP,B-ORG
,",",O,O
,and,O,O
,a,B-NP,O
,group,I-NP,O
,headed,B-VP,O
,by,B-PP,O
,Polish,B-NP,B-MISC
,businessman,I-NP,O
,Zygmunt,I-NP,B-PER
,Solorz,I-NP,I-PER
,were,B-VP,O
,forming,I-VP,O
,a,B-NP,O
,consortium,I-NP,O
,which,B-NP,O
,would,B-VP,O
,offer,I-VP,O
,about,B-NP,O
,$,I-NP,O
,120,I-NP,O
,million,I-NP,O
,",",O,O
,with,B-PP,O
,finance,B-NP,O
,provided,B-VP,O
,by,B-PP,O
,BRE,B-NP,B-ORG
,.,B-NP,B-ORG
,.,.,0
,"
",B-NP,B-ORG
,The,B-NP,O
,consortium,I-NP,O
,wanted,B-VP,O
,40,B-NP,O
,percent,I-NP,O
,of,B-PP,O
,Ruch,B-NP,B-ORG
,'s,B-NP,O
,shares,I-NP,O
,",",O,O
,the,B-NP,O
,state,I-NP,O
,would,B-VP,O
,get,I-VP,O
,20,B-NP,O
,percent,I-NP,O
,of,B-PP,O
,Ruch,B-NP,B-ORG
,and,O,O
,40,B-NP,O
,percent,I-NP,O
,would,B-VP,O
,be,I-VP,O
,offered,I-VP,O
,on,B-PP,O
,the,B-NP,O
,Warsaw,I-NP,B-LOC
,stock,I-NP,O
,exchange,I-NP,O
,.,I-NP,O
,.,.,0
,"
",I-NP,O
,"""",O,O
,This,B-NP,O
,division,I-NP,B-MISC
,would,B-VP,O
,guarantee,I-VP,O
,a,B-NP,O
,dispersal,I-NP,O
,of,B-PP,O
,capital,B-NP,O
,",",O,O
,preventing,B-VP,O
,anyone,B-NP,O
,from,B-PP,O
,taking,B-VP,O
,total,B-NP,O
,control,I-NP,O
,over,B-PP,O
,Ruch,B-NP,B-ORG
,and,O,O
,dictating,B-NP,O
,market,I-NP,O
,conditions,I-NP,O
,",",O,O
,"""",O,O
,the,B-NP,O
,paper,I-NP,O
,quoted,B-VP,O
,one,B-NP,O
,of,B-PP,O
,the,B-NP,O
,initiators,I-NP,O
,of,B-PP,O
,the,B-NP,O
,move,I-NP,O
,as,B-PP,O
,saying,B-VP,O
,",",O,O
,without,B-PP,O
,giving,B-VP,O
,a,B-NP,O
,name,I-NP,O
,.,I-NP,O
,.,.,0
,"
",I-NP,O
,A,B-NP,O
,consortium,I-NP,O
,of,B-PP,O
,press,B-NP,O
,distributor,I-NP,O
,Hachette,I-NP,B-ORG
,and,O,O
,Polish,B-NP,B-MISC
,publishers,I-NP,O
,group,I-NP,O
,UWP,I-NP,B-ORG
,are,B-VP,O
,seeking,I-VP,O
,more,B-NP,O
,than,I-NP,O
,than,B-PP,O
,50,B-NP,O
,percent,I-NP,O
,of,B-PP,O
,Ruch,B-NP,B-ORG
,and,O,O
,French,B-NP,B-MISC
,President,I-NP,O
,Jacques,I-NP,B-PER
,Chirac,I-NP,I-PER
,is,B-VP,O
,likely,B-ADJP,O
,to,B-VP,O
,support,I-VP,O
,its,B-NP,O
,case,I-NP,O
,when,B-ADVP,O
,he,B-NP,O
,visits,B-VP,O
,Poland,B-NP,B-LOC
,in,B-PP,O
,September,B-NP,O
,",",O,O
,the,B-NP,O
,daily,I-NP,O
,said,B-VP,O
,.,B-VP,O
,.,.,0
,"
",B-VP,O
,News-stand,B-NP,O
,chain,I-NP,O
,Ruch,I-NP,B-ORG
,",",O,O
,which,B-NP,O
,controls,B-VP,O
,about,B-NP,O
,65,I-NP,O
,percent,I-NP,O
,of,B-PP,O
,Poland,B-NP,B-LOC
,'s,B-NP,O
,press,I-NP,O
,distribution,I-NP,O
,market,I-NP,O
,",",O,O
,had,B-VP,O
,a,B-NP,O
,net,I-NP,O
,profit,I-NP,O
,of,B-PP,O
,16.2,B-NP,O
,million,I-NP,O
,zlotys,I-NP,O
,on,B-PP,O
,sales,B-NP,O
,of,B-PP,O
,2.7,B-NP,O
,billion,I-NP,O
,zlotys,I-NP,O
,in,B-PP,O
,1995,B-NP,O
,.,B-NP,O
,.,.,0
,"
",B-NP,O
,It,B-NP,O
,has,B-VP,O
,about,B-NP,O
,"17,000",I-NP,O
,news-stands,I-NP,O
,and,O,O
,was,B-VP,O
,the,B-NP,O
,country,I-NP,O
,'s,B-NP,O
,sole,I-NP,O
,press,I-NP,O
,distributor,I-NP,O
,before,B-PP,O
,the,B-NP,O
,1989,I-NP,O
,fall,I-NP,O
,of,B-PP,O
,communism,B-NP,O
,.,B-NP,O
,.,.,0
,"
",B-NP,O
,Zycie,B-NP,B-ORG
,Warszawy,I-NP,I-ORG
,said,B-VP,O
,the,B-NP,O
,new,I-NP,O
,",",I-NP,O
,open,I-NP,O
,consortium,I-NP,O
,",",O,O
,which,B-NP,O
,also,B-ADVP,O
,included,B-VP,O
,several,B-NP,O
,listed,I-NP,O
,Polish,I-NP,B-MISC
,firms,I-NP,O
,",",O,O
,would,B-VP,O
,on,B-PP,O
,Monday,B-NP,O
,inform,B-VP,O
,Privatisation,B-NP,O
,Minister,I-NP,O
,Wieslaw,I-NP,B-PER
,Kaczmarek,I-NP,I-PER
,of,B-PP,O
,its,B-NP,O
,plans,I-NP,O
,.,I-NP,O
,.,.,0
,"
",I-NP,O
,It,B-NP,O
,aims,B-VP,O
,to,I-VP,O
,invest,I-VP,O
,$,B-NP,O
,200,I-NP,O
,million,I-NP,O
,in,B-PP,O
,Ruch,B-NP,B-ORG
,over,B-PP,O
,five,B-NP,O
,years,I-NP,O
Sentence :1532,--,I-NP,O
,more,B-NP,O
,than,B-PP,O
,the,B-NP,O
,sum,I-NP,O
,Ruch,I-NP,B-ORG
,says,B-VP,O
,it,B-NP,O
,needs,B-VP,O
,to,I-VP,O
,upgrade,I-VP,O
,its,B-NP,O
,outlets,I-NP,O
,.,I-NP,O
,.,.,0
,"
",I-NP,O
,Initially,B-ADVP,O
,Poland,B-NP,B-LOC
,offered,B-VP,O
,up,B-PP,O
,to,B-PP,O
,75,B-NP,O
,percent,I-NP,O
,of,B-PP,O
,Ruch,B-NP,B-ORG
,but,O,O
,in,B-PP,O
,March,B-NP,O
,Kaczmarek,I-NP,B-PER
,cancelled,B-VP,O
,the,B-NP,O
,tender,I-NP,O
,and,O,O
,offered,B-VP,O
,a,B-NP,O
,minority,I-NP,O
,stake,I-NP,O
,with,B-PP,O
,an,B-NP,O
,option,I-NP,O
,to,B-VP,O
,increase,I-VP,O
,the,B-NP,O
,equity,I-NP,O
,.,I-NP,O
,.,.,0
,"
",I-NP,O
,Two,B-NP,O
,consortia,I-NP,O
Sentence :1534,--,I-NP,O
,UWP-Hachette,B-NP,B-ORG
,and,O,O
,a,B-NP,O
,consortium,I-NP,O
,of,B-PP,O
,a,B-NP,O
,Polish,I-NP,B-MISC
,SPC,I-NP,B-ORG
,group,I-NP,O
,and,O,O
,Swiss,B-NP,B-MISC
,firms,I-NP,O
Sentence :1534,--,I-NP,O
,placed,B-VP,O
,initial,B-NP,O
,bids,I-NP,O
,.,I-NP,O
,.,.,0
,"
",I-NP,O
,But,O,O
,after,B-SBAR,O
,the,B-NP,O
,change,I-NP,O
,of,B-PP,O
,tender,B-NP,O
,conditions,I-NP,O
,Swiss,I-NP,B-MISC
,investors,I-NP,O
,pulled,B-VP,O
,out,B-ADVP,O
,and,O,O
,SPC,B-NP,B-ORG
,decided,B-VP,O
,to,I-VP,O
,bid,I-VP,O
,jointly,B-ADVP,O
,with,B-PP,O
,UWP-Hachette,B-NP,B-ORG
,.,B-NP,B-ORG
,.,.,0
,"
",B-NP,B-ORG
,Kaczmarek,B-NP,B-PER
,said,B-VP,O
